title;price;location;link
Okazja - najtansze 2 pok na Bemowie;385000;Warszawa;https://www.otodom.pl/pl/oferta/okazja-najtansze-2-pok-na-bemowie-ID4e5GA.html?
Zamieszkaj wsrod zieleni | atrakcyjna cena;564999;Warszawa;https://www.otodom.pl/pl/oferta/zamieszkaj-wsrod-zieleni-atrakcyjna-cena-ID4dVfX.html?
Słoneczna kawalerka na Gocławiu;470000;Warszawa;https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-na-goclawiu-ID4dPuc.html?
2 pokoje z balkonem na Zielonym Zoliborzu;590000;Warszawa;https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-na-zielonym-zoliborzu-ID4dQvU.html?
Inwestycyjne | 2/3 pokoje | metro 6 min;519999;Warszawa;https://www.otodom.pl/pl/oferta/inwestycyjne-2-3-pokoje-metro-6-min-ID4dTeU.html?
Przy Metrze 2 pokoje z balkonem;470000;Warszawa;https://www.otodom.pl/pl/oferta/przy-metrze-2-pokoje-z-balkonem-ID4cN6V.html?
Swietna lokalizacja i bardzo dobra cena I 50 m2;515000;Warszawa;https://www.otodom.pl/pl/oferta/swietna-lokalizacja-i-bardzo-dobra-cena-i-50-m2-ID4dTeQ.html?
Centrum, Urokliwe 2 pokoje+ Piwnica, Zielen, Metro;515000;Warszawa;https://www.otodom.pl/pl/oferta/centrum-urokliwe-2-pokoje-piwnica-zielen-metro-ID4e7Dk.html?
Kawalerka z balkonem;350000;Warszawa;https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-ID4dxsj.html?
Mieszkanie 2 pokojowe przy metrze Politechnika;699999;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-przy-metrze-politechnika-CID3-IDMblyv.html#d69fe08437
Bezposrednio 3-pokojowe mieszkanie na Woli 57,8m2;693000;Warszawa;https://www.otodom.pl/pl/oferta/bezposrednio-3-pokojowe-mieszkanie-na-woli-57-8m2-ID4dJyP.html?
Idealne 2 pok w Apartamentowcu na Woli;682000;Warszawa;https://www.otodom.pl/pl/oferta/idealne-2-pok-w-apartamentowcu-na-woli-ID4dLBm.html?
⭐Kawalerka blisko metra! Zielone, zadbane osiedle.;439000;Warszawa;https://www.otodom.pl/pl/oferta/kawalerka-blisko-metra-zielone-zadbane-osiedle-ID4djtS.html?
Inwestycyjne 4 pokoje przy Metrze Ks. Janusza;620000;Warszawa;https://www.otodom.pl/pl/oferta/inwestycyjne-4-pokoje-przy-metrze-ks-janusza-ID4e5LZ.html?
Mieszkanie ul.Rossiniego 19 + miejsce postojowe + przeszklony balkon;480000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-ul-rossiniego-19-miejsce-postojowe-przeszklony-balkon-CID3-IDMr11b.html#d69fe08437
Klimatyczne 2 pokoje - inwestycyjnie lub do zamieszkania - Saska Kepa;500000;Warszawa;https://www.olx.pl/d/oferta/klimatyczne-2-pokoje-inwestycyjnie-lub-do-zamieszkania-saska-kepa-CID3-IDMd831.html#d69fe08437
Mieszkanie 53 m2  z ogrodkiem 110 m2  miejsce w garazu podziemnym;539000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-53-m-z-ogrodkiem-110-m-miejsce-w-garazu-podziemnym-CID3-IDLQJpm.html#d69fe08437
Sprzedam mieszkanie Wola;654000;Warszawa;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-wola-CID3-IDLkXGq.html#d69fe08437
Słoneczne 1 - 2 pokoje na Woli;410000;Warszawa;https://www.otodom.pl/pl/oferta/sloneczne-1-2-pokoje-na-woli-ID4e0KF.html?
3 pokoje_duza loggia_komorka_garaz;860000;Warszawa;https://www.olx.pl/d/oferta/3-pokoje-duza-loggia-komorka-garaz-CID3-IDM1ky4.html#d69fe08437
Mieszkanie apartament 3 pokoje Anin Wawer ogrodek garaz;990000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-apartament-3-pokoje-anin-wawer-ogrodek-garaz-CID3-IDLiZBO.html#d69fe08437
Mieszkanie w kameralnym budynku przy metrze, ul. Astronomow;435000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-w-kameralnym-budynku-przy-metrze-ul-astronomow-CID3-IDLt8Yc.html#d69fe08437
Warszawa Srodmiescie, Smolna 8, kultowy Młotek;1290000;Warszawa;https://www.otodom.pl/pl/oferta/warszawa-srodmiescie-smolna-8-kultowy-mlotek-ID4d5TJ.html?
Bezposrednio, 2- pokojowe na Zoliborzu!!;739000;Warszawa;https://www.otodom.pl/pl/oferta/bezposrednio-2-pokojowe-na-zoliborzu-ID4dV7v.html?
Sprzedaz mieszkania;650000;Warszawa;https://www.olx.pl/d/oferta/sprzedaz-mieszkania-CID3-IDLtsAF.html#d69fe08437
38m2, 2pokoje, komunikacja, szkoła, metro;390000;Warszawa;https://www.otodom.pl/pl/oferta/38m2-2pokoje-komunikacja-szkola-metro-ID4dR40.html?
Juz wykonczone!! Trzy pokoje 57m,  wysoki standard, Ursus;699000;Warszawa;https://www.olx.pl/d/oferta/juz-wykonczone-trzy-pokoje-57m-wysoki-standard-ursus-CID3-IDLTi8S.html#d69fe08437
Wspaniałe mieszkanie na start 27m2 Mokotow;359000;Warszawa;https://www.otodom.pl/pl/oferta/wspaniale-mieszkanie-na-start-27m2-mokotow-ID4dxmt.html?
Sprzedam apartament 60 m, Wilanow, Klimczaka - TOP;1225000;Warszawa;https://www.otodom.pl/pl/oferta/sprzedam-apartament-60-m-wilanow-klimczaka-top-ID4dW15.html?
Metro Politechnika/ Plac Uni Lubelskiej ul. Polna 3, studio 2 pok;630000;Warszawa;https://www.olx.pl/d/oferta/metro-politechnika-plac-uni-lubelskiej-ul-polna-3-studio-2-pok-CID3-IDM1p2Z.html#d69fe08437
4-pok. mieszkanie ul. Burakowska-Arkadia, 2#garaz, kom.lok,2 łazienki;1550000;Warszawa;https://www.olx.pl/d/oferta/4-pok-mieszkanie-ul-burakowska-arkadia-2-garaz-kom-lok-2-lazienki-CID3-IDMfOZC.html#d69fe08437
Mieszkanie w otulinie Lasku na Kole z 21 m2 piwnica;930000;Warszawa;https://www.olx.pl/d/oferta/mieszkanie-w-otulinie-lasku-na-kole-z-21-m2-piwnica-CID3-IDMqVYF.html#d69fe08437
Fort Wola 54m+balkon 6m Stan deweloperski 2 pietro;749999;Warszawa;https://www.olx.pl/d/oferta/fort-wola-54m-balkon-6m-stan-deweloperski-2-pietro-CID3-IDMoDuf.html#d69fe08437
Komfortowe, pieciopokojowe mieszkanie z ogrodkiem;998000;Warszawa;https://www.otodom.pl/pl/oferta/komfortowe-pieciopokojowe-mieszkanie-z-ogrodkiem-ID4dW02.html?
Mieszkanie, 78,50 m2, Warszawa;999000;Warszawa;https://www.otodom.pl/pl/oferta/mieszkanie-78-50-m-warszawa-ID4dHte.html?
Jezioranskiego pasaz aninski z ogrodkiem 1 pietro;573000;Warszawa;https://www.olx.pl/d/oferta/jezioranskiego-pasaz-aninski-z-ogrodkiem-1-pietro-CID3-IDMqWS2.html#d69fe08437
Inwestycja Najem Krotko. Warszawa Aleje Jerozolimskie 11 mikroapart.;2688000;Warszawa;https://www.olx.pl/d/oferta/inwestycja-najem-krotko-warszawa-aleje-jerozolimskie-11-mikroapart-CID3-IDMhp1m.html#d69fe08437
Mieszkanie Warszawa Ochota 54m (z wyposazeniem);702000;Warszawa;https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ochota-54m-z-wyposazeniem-ID4e7OR.html?
Kawalerka 24mkw Mokotow;390000;Warszawa;https://www.otodom.pl/pl/oferta/kawalerka-24mkw-mokotow-ID4e7OM.html?
STALOWA | 39 m2 | 2 pokoje | odrestaurowana kamienica | duza piwnica;335000;Wrocław;https://www.olx.pl/d/oferta/stalowa-39-m2-2-pokoje-odrestaurowana-kamienica-duza-piwnica-CID3-IDMnXq1.html#783033725d
3 pok, 64 mkw  przestronne, Strzegomska 264, Nowy Dwor, Muchobor Mały,;425000;Wrocław;https://www.olx.pl/d/oferta/3-pok-64-mkw-przestronne-strzegomska-264-nowy-dwor-muchobor-maly-CID3-IDM2HKs.html#783033725d
2-pokojowe mieszkanie w zielonej okolicy, Pilczyce;289000;Wrocław;https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-w-zielonej-okolicy-pilczyce-CID3-IDLZk98.html#783033725d
3 pokoje, 2 miejsca postojowe w cenie, mieszkanie Jagodno;395000;Wrocław;https://www.olx.pl/d/oferta/3-pokoje-2-miejsca-postojowe-w-cenie-mieszkanie-jagodno-CID3-IDMcchy.html#783033725d
2pok.31m2 na Podwalu, widok na Fose Miejska, przy parku Jakszta;309700;Wrocław;https://www.olx.pl/d/oferta/2pok-31m2-na-podwalu-widok-na-fose-miejska-przy-parku-jakszta-CID3-IDLXzBT.html#783033725d
Mragowska, Mieszkanie 40 m/kw z balkonem 8,5 m/kw;355000;Wrocław;https://www.olx.pl/d/oferta/mragowska-mieszkanie-40-m-kw-z-balkonem-8-5-m-kw-CID3-IDLQUTg.html#783033725d
3pok borek, m.postojowe winda balkon piwnica;473590;Wrocław;https://www.otodom.pl/pl/oferta/3pok-borek-m-postojowe-winda-balkon-piwnica-ID4cFKB.html?
Nowoczesna kawalerka w centrum miasta!;273404.4;Wrocław;https://www.olx.pl/d/oferta/nowoczesna-kawalerka-w-centrum-miasta-CID3-IDFJUcH.html#783033725d
Koscuszki, 67 mkw, winda, balkon, piwnica;567900;Wrocław;https://www.olx.pl/d/oferta/koscuszki-67-mkw-winda-balkon-piwnica-CID3-IDMamIt.html#783033725d
B Urban - Kawalerki inwestycyjne pod wynajem;201000;Wrocław;https://www.olx.pl/d/oferta/b-urban-kawalerki-inwestycyjne-pod-wynajem-CID3-IDFxDrz.html#783033725d
3 pokoje bezposrednio Ołtaszyn 90 metrow ciche;669000;Wrocław;https://www.otodom.pl/pl/oferta/3-pokoje-bezposrednio-oltaszyn-90-metrow-ciche-ID4dW35.html?
Mieszkanie 2-pokoje 41m2, Wrocław centrum;400000;Wrocław;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-41m2-wroclaw-centrum-ID4dHd9.html?
Duza kawalerka z mozliwoscia podziału na 2 pokoje;330000;Wrocław;https://www.otodom.pl/pl/oferta/duza-kawalerka-z-mozliwoscia-podzialu-na-2-pokoje-ID4e6KN.html?
mieszkanie na Kozanowie blisko Parku Zachodniego;459000;Wrocław;https://www.otodom.pl/pl/oferta/mieszkanie-na-kozanowie-blisko-parku-zachodniego-ID4dFFj.html?
Wroclaw okolice pl Grunwaldzkiego 2 osobne pokoje;415000;Wrocław;https://www.olx.pl/d/oferta/wroclaw-okolice-pl-grunwaldzkiego-2-osobne-pokoje-CID3-IDLRH1e.html#783033725d
Apartamenty 32,24m2;244770;Wrocław;https://www.otodom.pl/pl/oferta/apartamenty-32-24m2-ID3J5ju.html?
Apartament dwupoziomowy 24,49+7,75m;244770;Wrocław;https://www.otodom.pl/pl/oferta/apartament-dwupoziomowy-24-49-7-75m-ID3J5hK.html?
Eleganckie 3 pokoje❗Litomska ❗Centrum ❗;490000;Wrocław;https://www.otodom.pl/pl/oferta/eleganckie-3-pokojelitomska-centrum-ID4dW17.html?
Przytulna kawalerka ❗Jemiołowa ❗Zelazna ❗;257000;Wrocław;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-jemiolowa-zelazna-ID4dW14.html?
Umeblowane mieszkanie Wrocław Nowe Jagodno 48.73m2;690000;Wrocław;https://www.olx.pl/d/oferta/umeblowane-mieszkanie-wroclaw-nowe-jagodno-48-73m2-CID3-IDMpPYm.html#783033725d
Mieszkanie Wojszyce ul. Iwaszkiewicza;660000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-wojszyce-ul-iwaszkiewicza-CID3-IDMpJJU.html#783033725d
Sprzedam bezposrednio - 3 pok./klimatyczne/ Sepolno;475000;Wrocław;https://www.olx.pl/d/oferta/sprzedam-bezposrednio-3-pok-klimatyczne-sepolno-CID3-IDMpBWk.html#783033725d
Mieszkanie na ulicy Reja (Wrocław);920000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-na-ulicy-reja-wroclaw-CID3-IDMj7G7.html#783033725d
Mieszkanie 3-pokojowe zapraszam;820000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-zapraszam-CID3-IDMpwFB.html#783033725d
Mieszkanie 2 pokojowe, ul. Łokietka;494000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-ul-lokietka-CID3-IDMdM4T.html#783033725d
3 pokoje w centrum, rozkładowe,  bezposrednio, po remoncie;480000;Wrocław;https://www.olx.pl/d/oferta/3-pokoje-w-centrum-rozkladowe-bezposrednio-po-remoncie-CID3-IDM7uhn.html#783033725d
Mieszkanie Sołtydowice 3 pokojowe 60.5m2 Wojaczka od własciciela.;730000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-soltydowice-3-pokojowe-60-5m2-wojaczka-od-wlasciciela-CID3-IDMpqcl.html#783033725d
Wysoki Standard / Apartament 4 pokojowy;1050000;Wrocław;https://www.olx.pl/d/oferta/wysoki-standard-apartament-4-pokojowy-CID3-IDMdKVb.html#783033725d
Sprzedam 2-pok. mieszkanie, Sołtysowice ul. Wojaczka;449000;Wrocław;https://www.olx.pl/d/oferta/sprzedam-2-pok-mieszkanie-soltysowice-ul-wojaczka-CID3-IDFDpBj.html#783033725d
Psie Pole / mieszkanie 2-pokojowe / winda/ loggia;460000;Wrocław;https://www.otodom.pl/pl/oferta/psie-pole-mieszkanie-2-pokojowe-winda-loggia-ID4e6G5.html?
Mieszkanie 3 pokojowe Kamienna Gant Na Gaju;540000;Wrocław;https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-kamienna-gant-na-gaju-CID3-IDMpknU.html#783033725d
Ekskluzywne mieszkanie sprzedam;750000;Wrocław;https://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-sprzedam-ID4dUY6.html?
Kawalerka pl. Legionow, bezposrednio;279000;Wrocław;https://www.olx.pl/d/oferta/kawalerka-pl-legionow-bezposrednio-CID3-IDLUGhc.html#783033725d
Gotowe Do Odbioru! 4 pokoje na Jagodnie;583810;Wrocław;https://www.otodom.pl/pl/oferta/gotowe-do-odbioru-4-pokoje-na-jagodnie-ID4cANM.html?
2 pokoje idealne dla studenta!;369000;Wrocław;https://www.otodom.pl/pl/oferta/2-pokoje-idealne-dla-studenta-ID4dt21.html?
Rynek;849000;Wrocław;https://www.otodom.pl/pl/oferta/rynek-ID3eCXI.html?
3 pokoje po generalnym remoncie;519000;Wrocław;https://www.otodom.pl/pl/oferta/3-pokoje-po-generalnym-remoncie-ID4dt1G.html?
Złotniki, Duza Kawalerka W Rozkładzie, Kom.Lok.;405000;Wrocław;https://www.otodom.pl/pl/oferta/zlotniki-duza-kawalerka-w-rozkladzie-kom-lok-ID4d0nx.html?
3-pokojowe mieszkanie na Klecinie;750000;Wrocław;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-klecinie-ID4d1oc.html?
3-pokojowe mieszkanie na Biskupinie;560000;Wrocław;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-biskupinie-ID4cAuO.html?
Mieszkanie Srodmiescie, strefa chroniona;485000;Wrocław;https://www.otodom.pl/pl/oferta/mieszkanie-srodmiescie-strefa-chroniona-ID4dUWr.html?
Mieszkanie/ 61m2/ Krzyki/Gaj/ Orzechowa;490000;Wrocław;https://www.otodom.pl/pl/oferta/mieszkanie-61m2-krzyki-gaj-orzechowa-ID4cSzb.html?
ROZKŁADOWE,3/4pok.,1,5km do Rynku, ładna kamienica;499000;Wrocław;https://www.otodom.pl/pl/oferta/rozkladowe-3-4pok-1-5km-do-rynku-ladna-kamienica-ID4bWkT.html?
Okazja !!! Mieszkanie z balkonem!!!;304000;Szczecin;https://www.olx.pl/d/oferta/okazja-mieszkanie-z-balkonem-CID3-IDLQXgQ.html#4ba72cb8cc
4 pokoje z balkonem, 70m2, 5 pietro, Szczecin - Turzyn;515000;Szczecin;https://www.olx.pl/d/oferta/4-pokoje-z-balkonem-70m2-5-pietro-szczecin-turzyn-CID3-IDMn1u7.html#4ba72cb8cc
Warszewo 57 m2 po kapitalnym remoncie;499000;Szczecin;https://www.olx.pl/d/oferta/warszewo-57-m2-po-kapitalnym-remoncie-CID3-IDLx7Lb.html#4ba72cb8cc
Mieszkanie na sprzedaz 76,2 m2 os. Słoneczne;510540;Szczecin;https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-76-2-m2-os-sloneczne-CID3-IDKuGss.html#4ba72cb8cc
BEZPOSREDNIO 2 pokoje społdzielczo-własnosciowe na os. Bukowym;389000;Szczecin;https://www.olx.pl/d/oferta/bezposrednio-2-pokoje-spoldzielczo-wlasnosciowe-na-os-bukowym-CID3-IDM6RIg.html#4ba72cb8cc
Super, nowe 3 pokojowe mieszkanie bez Pcc 2 %;379472;Szczecin;https://www.otodom.pl/pl/oferta/super-nowe-3-pokojowe-mieszkanie-bez-pcc-2-ID4dLKp.html?
Duze 2 pokojowe mieszkanie z ogrodkiem!;359000;Szczecin;https://www.olx.pl/d/oferta/duze-2-pokojowe-mieszkanie-z-ogrodkiem-CID3-IDKgSLW.html#4ba72cb8cc
Sprzedam mieszkanie Szczecin-niskie opłaty;550000;Szczecin;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-szczecin-niskie-oplaty-CID3-IDM6Wk9.html#4ba72cb8cc
Okazja cenowa ! Dwa pokoje w samym centrum !;320000;Szczecin;https://www.otodom.pl/pl/oferta/okazja-cenowa-dwa-pokoje-w-samym-centrum-ID4dECM.html?
Mieszkanie 2 pokojowe miedzy Galaxy a Hanza Tower;315000;Szczecin;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-miedzy-galaxy-a-hanza-tower-ID4dbDG.html?
2 pokoje w centrum Szczecina ul Kopernika;435000;Szczecin;https://www.olx.pl/d/oferta/2-pokoje-w-centrum-szczecina-ul-kopernika-CID3-IDMn4HZ.html#4ba72cb8cc
Wyjatkowe mieszkanie nieopodal Teatru Polskiego;599000;Szczecin;https://www.olx.pl/d/oferta/wyjatkowe-mieszkanie-nieopodal-teatru-polskiego-CID3-IDLl4HP.html#4ba72cb8cc
Sprzedam mieszkanie 2 pokojowe Szczecin;380000;Szczecin;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-2-pokojowe-szczecin-CID3-IDMn30O.html#4ba72cb8cc
Dobra cena 3 pok. balkon piwnica Zdroje;369000;Szczecin;https://www.otodom.pl/pl/oferta/dobra-cena-3-pok-balkon-piwnica-zdroje-ID4bSmb.html?
4 pokoje z balkonem, 70m2, 5 pietro, Turzyn;515000;Szczecin;https://www.otodom.pl/pl/oferta/4-pokoje-z-balkonem-70m2-5-pietro-turzyn-ID4e5cp.html?
Eleganckie mieszkanie w spokojnym miejscu;520000;Szczecin;https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-w-spokojnym-miejscu-ID4e5bq.html?
Przestrzen, taras, widok, m. garazowe w cenie;692000;Szczecin;https://www.otodom.pl/pl/oferta/przestrzen-taras-widok-m-garazowe-w-cenie-ID4cZVy.html?
Sprzedam mieszkanie trzypokojowe Szczecina-Niebuszewo;459000;Szczecin;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-trzypokojowe-szczecina-niebuszewo-CID3-IDKQPUX.html#4ba72cb8cc
Super 2 pok blisko Parku Kasprowicza bez nakładow;319000;Szczecin;https://www.otodom.pl/pl/oferta/super-2-pok-blisko-parku-kasprowicza-bez-nakladow-ID4e4Qv.html?
Pomorzany przy Pum Piekne 3pok 63m2 po remoncie !;485000;Szczecin;https://www.otodom.pl/pl/oferta/pomorzany-przy-pum-piekne-3pok-63m2-po-remoncie-ID4d0UT.html?
3 pokoje na Pogodnie;380000;Szczecin;https://www.otodom.pl/pl/oferta/3-pokoje-na-pogodnie-ID4e53T.html?
Mieszkanie 2 pokojowe;215000;Szczecin;https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-CID3-IDMmTit.html#4ba72cb8cc
Zdroje 4 pokoje dwa balkony;425000;Szczecin;https://www.olx.pl/d/oferta/zdroje-4-pokoje-dwa-balkony-CID3-IDMmNHN.html#4ba72cb8cc
Komfortowe 3pok. z tarasem+garaz+komorka w cenie!;695000;Szczecin;https://www.otodom.pl/pl/oferta/komfortowe-3pok-z-tarasem-garaz-komorka-w-cenie-ID4e4bo.html?
Garden House - 2 pok., balkon + miejsce parking.;425000;Szczecin;https://www.otodom.pl/pl/oferta/garden-house-2-pok-balkon-miejsce-parking-ID4dqKJ.html?
Inwestycja Emilii Plater 7 Szczecin - 4 pokoje;674700;Szczecin;https://www.otodom.pl/pl/oferta/inwestycja-emilii-plater-7-szczecin-4-pokoje-ID4e4SV.html?
Zawadzkiego, 3 pokoje z pieknym widokiem !!!;485000;Szczecin;https://www.otodom.pl/pl/oferta/zawadzkiego-3-pokoje-z-pieknym-widokiem-ID4e4rQ.html?
Społdzielcze własnosciowe - bardzo ładny rozkład.;425000;Szczecin;https://www.otodom.pl/pl/oferta/spoldzielcze-wlasnosciowe-bardzo-ladny-rozklad-ID4cLJW.html?
Apartament w cichym centrum okolica Galaxy;1500000;Szczecin;https://www.olx.pl/d/oferta/apartament-w-cichym-centrum-okolica-galaxy-CID3-IDIUasA.html#4ba72cb8cc
Bezrzecze/ Apartamenty 68m2/ LiderHouse Deweloper;500000;Szczecin;https://www.otodom.pl/pl/oferta/bezrzecze-apartamenty-68m2-liderhouse-deweloper-ID3IBAo.html?
2 - pokoje osiedle Gontyny;299000;Szczecin;https://www.otodom.pl/pl/oferta/2-pokoje-osiedle-gontyny-ID4dpri.html?
Sprzedam mieszkanie 63m2, 2 duze pokoje rozkładowe;359000;Szczecin;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-63m2-2-duze-pokoje-rozkladowe-CID3-IDG6M1r.html#4ba72cb8cc
Sprzedam mieszkanie w kamienicy w Centrum - 122 m;610000;Szczecin;https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-kamienicy-w-centrum-122-m-ID4e4MC.html?
Prawobrzeze, 2 pokojowe 54m2 balkon winda, piwnica;377000;Szczecin;https://www.otodom.pl/pl/oferta/prawobrzeze-2-pokojowe-54m2-balkon-winda-piwnica-ID4dDIF.html?
Kijewo 2pok.41m2 IIp. balkon piwnica PO REMONCIE;415000;Szczecin;https://www.otodom.pl/pl/oferta/kijewo-2pok-41m2-iip-balkon-piwnica-po-remoncie-ID4dRUq.html?
Nowoczesne mieszkanie z umeblowaniem w centrum;720000;Szczecin;https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-umeblowaniem-w-centrum-ID4dT2b.html?
Mieszkanie z odpłatna dozywotnia słuzebnoscia;170000;Szczecin;https://www.olx.pl/d/oferta/mieszkanie-z-odplatna-dozywotnia-sluzebnoscia-CID3-IDM7INr.html#4ba72cb8cc
Nowy Apartament ul. Sciegiennego !;395000;Szczecin;https://www.otodom.pl/pl/oferta/nowy-apartament-ul-sciegiennego-ID4dT1S.html?
★Atrakcyjne mieszkanie 2-pokojowe z duzym balkonem;374000;Szczecin;https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pokojowe-z-duzym-balkonem-ID4dDGD.html?
Super Lokalizacja/ 90 m2;465000;Szczecin;https://www.otodom.pl/pl/oferta/super-lokalizacja-90-m2-ID48JRr.html?
Pomorzany, ciepły parter, balkon, 2 pokoje;295000;Szczecin;https://www.otodom.pl/pl/oferta/pomorzany-cieply-parter-balkon-2-pokoje-ID4e4AA.html?
Trzypokojowe 56 mkw, balkon, blok lata 70-te, ok. Centrum, 349 tys.;349000;Szczecin;https://www.olx.pl/d/oferta/trzypokojowe-56-mkw-balkon-blok-lata-70-te-ok-centrum-349-tys-CID3-IDMmlU1.html#4ba72cb8cc
Mieszkanie 2 pokojowe na Pomorzanach;319000;Szczecin;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-pomorzanach-ID4dDyS.html?
Słoneczna kawalerka przy ul. Santockiej;289900;Szczecin;https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-przy-ul-santockiej-ID4dDwo.html?
Mieszkanie 3 trzy pokoje Poznan Hawelanska;599000;Poznan;https://www.olx.pl/d/oferta/mieszkanie-3-trzy-pokoje-poznan-hawelanska-CID3-IDMntS7.html#2abe201b10
Mieszkanie 3pokojowe z balkonem! Widok na las!;263187;Poznan;https://www.olx.pl/d/oferta/mieszkanie-3pokojowe-z-balkonem-widok-na-las-CID3-IDHWSjP.html#2abe201b10
mieszkanie 3-pokojowe 83m2 z garazem i tarasem 20m2 fotowoltaika;389000;Poznan;https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-83m2-z-garazem-i-tarasem-20m2-fotowoltaika-CID3-IDKUAWu.html#2abe201b10
Słoneczne Ciepłe 3 pokoje IV pietro widok NOWE Grunwald;534000;Poznan;https://www.olx.pl/d/oferta/sloneczne-cieple-3-pokoje-iv-pietro-widok-nowe-grunwald-CID3-IDM9swZ.html#2abe201b10
zadbane mieszkanie 3 pokojowe 58 m2 Poznan, Debiec ul. Cedrowa.;385000;Poznan;https://www.olx.pl/d/oferta/zadbane-mieszkanie-3-pokojowe-58-m2-poznan-debiec-ul-cedrowa-CID3-IDKG4x7.html#2abe201b10
Kawalerka na Kosmonautow bez Kw;275000;Poznan;https://www.otodom.pl/pl/oferta/kawalerka-na-kosmonautow-bez-kw-ID4cw6z.html?
Ogromny balkon, b. pozadany Marcelin, same zalety;597000;Poznan;https://www.otodom.pl/pl/oferta/ogromny-balkon-b-pozadany-marcelin-same-zalety-ID4dT5A.html?
Mieszkanie 48m2 TBS Poznan Folwarczna;128000;Poznan;https://www.olx.pl/d/oferta/mieszkanie-48m2-tbs-poznan-folwarczna-CID3-IDMnCpM.html#2abe201b10
Sprzedam mieszkanie: 3pokoje,2 balkony, garaz - Poznan, ul. Daleminska;485000;Poznan;https://www.olx.pl/d/oferta/sprzedam-mieszkanie-3pokoje-2-balkony-garaz-poznan-ul-daleminska-CID3-IDMnBc4.html#2abe201b10
Mieszkanie w super lokalizacji (do wykonczenia);379000;Poznan;https://www.otodom.pl/pl/oferta/mieszkanie-w-super-lokalizacji-do-wykonczenia-ID4dUaC.html?
KAWALERKA w super lokalizacji (do wykonczenia);209000;Poznan;https://www.otodom.pl/pl/oferta/kawalerka-w-super-lokalizacji-do-wykonczenia-ID4dU9I.html?
Chrobrego, przestrzenne w idealnej lokalizacji;559000;Poznan;https://www.otodom.pl/pl/oferta/chrobrego-przestrzenne-w-idealnej-lokalizacji-ID4dT1u.html?
Poznan Piatkowo os.Chrobrego niski blok 64m2;419000;Poznan;https://www.olx.pl/d/oferta/poznan-piatkowo-os-chrobrego-niski-blok-64m2-CID3-IDMnvkp.html#2abe201b10
Os.Czecha,piekny widok,opcja na 2pok!;289000;Poznan;https://www.otodom.pl/pl/oferta/os-czecha-piekny-widok-opcja-na-2pok-ID4dEMO.html?
3 pok. na os. Rusa, niski blok;427720;Poznan;https://www.otodom.pl/pl/oferta/3-pok-na-os-rusa-niski-blok-ID4dTjb.html?
2 sypialnie, 71 m2, wysoki standard, Swierczewo, Nizinna;512000;Poznan;https://www.olx.pl/d/oferta/2-sypialnie-71-m2-wysoki-standard-swierczewo-nizinna-CID3-IDMntQn.html#2abe201b10
Wejdz Na Gotowe!;643900;Poznan;https://www.otodom.pl/pl/oferta/wejdz-na-gotowe-ID4dU5I.html?
